id,role,salary,status
3f020ec9,Security Expert,$105k,Open
9145f86f,Security Expert,$141k,Open
9b03efc7,Security Expert,$106k,Open
2f3e242a,Security Expert,$133k,Open
6710b12e,Security Expert,$113k,Open
5a10a596,Security Expert,$120k,Open
c758b025,Security Expert,$86k,Open
060fcb1e,Security Expert,$80k,Open
6263c448,Security Expert,$114k,Open
7fedce38,Security Expert,$84k,Open
7560d3fc,Security Expert,$88k,Open
12cb3ec7,Security Expert,$83k,Open
873e8d8f,Security Expert,$144k,Open
ecf20a29,Security Expert,$149k,Open
bf85c2d0,Security Expert,$148k,Open
7955dec6,Security Expert,$83k,Open
3a01c82d,Security Expert,$122k,Open
fa4796e4,Security Expert,$84k,Open
a6716fca,Security Expert,$135k,Open
82d7a19f,Security Expert,$116k,Open
27ff98b1,Security Expert,$143k,Open
ec006aef,Security Expert,$110k,Open
3d27f523,Security Expert,$120k,Open
b3e52a66,Security Expert,$119k,Open
6f31a81f,Security Expert,$93k,Open
5b7f34ab,Security Expert,$86k,Open
4adc38d8,Security Expert,$109k,Open
1100afbc,Security Expert,$82k,Open
37c4dc57,Security Expert,$123k,Open
1e9571f9,Security Expert,$135k,Open
55b8f65e,Security Expert,$131k,Open
594a7d36,Security Expert,$93k,Open
de53e41e,Security Expert,$119k,Open
4c4e6790,Security Expert,$149k,Open
4e743ed2,Security Expert,$133k,Open
8a5376c6,Security Expert,$84k,Open
ba345fb2,Security Expert,$115k,Open
61b23df4,Security Expert,$126k,Open
f12c34c7,Security Expert,$148k,Open
f83958fa,Security Expert,$136k,Open
ff1447e6,Security Expert,$99k,Open
fc09b383,Security Expert,$108k,Open
49f7f4c6,Security Expert,$144k,Open
e52743ac,Security Expert,$96k,Open
48af4085,Security Expert,$131k,Open
7bdd4db7,Security Expert,$83k,Open
1c43cbf2,Security Expert,$135k,Open
4c1dd8f1,Security Expert,$99k,Open
b5249d9f,Security Expert,$90k,Open
3a051736,Security Expert,$134k,Open
94b05811,Security Expert,$110k,Open
f9d84f2f,Security Expert,$95k,Open
1c611740,Security Expert,$116k,Open
ebe4b9e6,Security Expert,$126k,Open
9e12d42c,Security Expert,$86k,Open
72c5830f,Security Expert,$149k,Open
b4a50b40,Security Expert,$121k,Open
964d54b3,Security Expert,$114k,Open
efc31fb1,Security Expert,$142k,Open
489b6196,Security Expert,$84k,Open
cca5fb8d,Security Expert,$128k,Open
aa30486d,Security Expert,$126k,Open
7914e4c9,Security Expert,$144k,Open
05231973,Security Expert,$142k,Open
95bc92c4,Security Expert,$114k,Open
8de87461,Security Expert,$85k,Open
f798dd63,Security Expert,$84k,Open
18952af2,Security Expert,$92k,Open
e9efb5e3,Security Expert,$132k,Open
33e503f3,Security Expert,$101k,Open
fbaa3086,Security Expert,$136k,Open
aff43f13,Security Expert,$87k,Open
d813f707,Security Expert,$103k,Open
e35c850f,Security Expert,$117k,Open
e7d7fc10,Security Expert,$93k,Open
01316af9,Security Expert,$86k,Open
87f53324,Security Expert,$139k,Open
b9cde7a4,Security Expert,$100k,Open
d1c6c837,Security Expert,$106k,Open
5de3d03d,Security Expert,$111k,Open
b0ef45bd,Security Expert,$84k,Open
8ede3a54,Security Expert,$97k,Open
43af756a,Security Expert,$150k,Open
7ba65d39,Security Expert,$89k,Open
91fa66cc,Security Expert,$116k,Open
ae7d19f9,Security Expert,$108k,Open
fafc876d,Security Expert,$115k,Open
9445d162,Security Expert,$89k,Open
ec9ceb54,Security Expert,$138k,Open
c85bbe1a,Security Expert,$115k,Open
ec7d380d,Security Expert,$103k,Open
3464a894,Security Expert,$143k,Open
863f1976,Security Expert,$121k,Open
9fa31b4f,Security Expert,$86k,Open
621ccf0c,Security Expert,$133k,Open
c091dcab,Security Expert,$146k,Open
f9b0659f,Security Expert,$138k,Open
f2e39a67,Security Expert,$90k,Open
339fa4fa,Security Expert,$85k,Open
e216996e,Security Expert,$114k,Open
ed7b7e49,Security Expert,$93k,Open
1723b540,Security Expert,$125k,Open
aaac5f22,Security Expert,$107k,Open
4a33fa34,Security Expert,$124k,Open
4edfcb80,Security Expert,$150k,Open
95586ee7,Security Expert,$107k,Open
fcab80e4,Security Expert,$136k,Open
55ee9867,Security Expert,$113k,Open
287c22ca,Security Expert,$114k,Open
10453e2f,Security Expert,$126k,Open
4ba07ddf,Security Expert,$90k,Open
4873caee,Security Expert,$117k,Open
7ce7d01c,Security Expert,$122k,Open
ea27f097,Security Expert,$138k,Open
bbb0ef7f,Security Expert,$134k,Open
9a33449e,Security Expert,$146k,Open
a67dadd2,Security Expert,$128k,Open
32a694fc,Security Expert,$97k,Open
474a8ca9,Security Expert,$115k,Open
2492c909,Security Expert,$125k,Open
84204756,Security Expert,$124k,Open
3db3dd4b,Security Expert,$118k,Open
6e7142d2,Security Expert,$80k,Open
d9745be2,Security Expert,$125k,Open
6127181c,Security Expert,$143k,Open
d3ccdd56,Security Expert,$103k,Open
ffbfcb4d,Security Expert,$96k,Open
78c36e16,Security Expert,$99k,Open
3537b33f,Security Expert,$103k,Open
89073972,Security Expert,$123k,Open
d8e152ee,Security Expert,$108k,Open
a1e7918d,Security Expert,$141k,Open
f241a678,Security Expert,$139k,Open
8e555b13,Security Expert,$129k,Open
d014386b,Security Expert,$83k,Open
f8796884,Security Expert,$85k,Open
cb867d80,Security Expert,$111k,Open
d14dcab9,Security Expert,$81k,Open
63f6ddfd,Security Expert,$86k,Open
aa13c752,Security Expert,$117k,Open
23f1cb14,Security Expert,$84k,Open
1ea18387,Security Expert,$107k,Open
0d308c5a,Security Expert,$113k,Open
89c9657e,Security Expert,$132k,Open
87194ba2,Security Expert,$92k,Open
119347a7,Security Expert,$105k,Open
1de94017,Security Expert,$84k,Open
8815bd7a,Security Expert,$95k,Open
6f53f3eb,Security Expert,$91k,Open
4fbc3abc,Security Expert,$109k,Open
7f200cd3,Security Expert,$136k,Open
ec484530,Security Expert,$139k,Open
ea186727,Security Expert,$148k,Open
fa7c6b9a,Security Expert,$130k,Open
50d8f95d,Security Expert,$133k,Open
7caf5d7f,Security Expert,$99k,Open
e84955e2,Security Expert,$139k,Open
57779380,Security Expert,$108k,Open
24487324,Security Expert,$139k,Open
c7f04fcc,Security Expert,$86k,Open
b0494599,Security Expert,$87k,Open
644b6a36,Security Expert,$148k,Open
faae91ea,Security Expert,$97k,Open
0505bdfe,Security Expert,$142k,Open
cf629a52,Security Expert,$93k,Open
e4992933,Security Expert,$100k,Open
184cace1,Security Expert,$100k,Open
1c491848,Security Expert,$141k,Open
dc1cb413,Security Expert,$128k,Open
83943973,Security Expert,$128k,Open
df82c7f9,Security Expert,$89k,Open
789e4e86,Security Expert,$136k,Open
557c352e,Security Expert,$135k,Open
3856724d,Security Expert,$150k,Open
833fe9bc,Security Expert,$106k,Open
1819ef55,Security Expert,$131k,Open
43efaa25,Security Expert,$86k,Open
265ff2e4,Security Expert,$143k,Open
df4d8bfb,Security Expert,$125k,Open
93b0bedf,Security Expert,$127k,Open
698f52fd,Security Expert,$108k,Open
4a03854a,Security Expert,$134k,Open
9fa83024,Security Expert,$115k,Open
d261fef1,Security Expert,$102k,Open
31d33697,Security Expert,$121k,Open
f9c862e0,Security Expert,$132k,Open
5713d3b4,Security Expert,$112k,Open
34c3072d,Security Expert,$117k,Open
4487e2de,Security Expert,$91k,Open
fa97db3c,Security Expert,$94k,Open
2bbdb29a,Security Expert,$96k,Open
da0e7066,Security Expert,$90k,Open
111a70e3,Security Expert,$121k,Open
b4d2fff0,Security Expert,$97k,Open
fab9e1dc,Security Expert,$142k,Open
7c2c42dd,Security Expert,$127k,Open
4a6f172b,Security Expert,$81k,Open
ad73da59,Security Expert,$88k,Open
d45c327f,Security Expert,$128k,Open
1e120fb1,Security Expert,$130k,Open
8c7bbc98,Security Expert,$96k,Open
ee1dd1a3,Security Expert,$97k,Open
f87eb60f,Security Expert,$88k,Open
ac26551a,Security Expert,$85k,Open
3ba39902,Security Expert,$86k,Open
68301b8b,Security Expert,$117k,Open
bc18045f,Security Expert,$116k,Open
8ba95c51,Security Expert,$128k,Open
8d21e138,Security Expert,$138k,Open
4230f091,Security Expert,$95k,Open
b50f0229,Security Expert,$147k,Open
b03b3ac1,Security Expert,$94k,Open
2809219c,Security Expert,$133k,Open
d68ab72f,Security Expert,$149k,Open
be84cbdf,Security Expert,$100k,Open
fc087d24,Security Expert,$126k,Open
c1b70df9,Security Expert,$112k,Open
0965d732,Security Expert,$106k,Open
facf87be,Security Expert,$128k,Open
039faf00,Security Expert,$137k,Open
fc2990c2,Security Expert,$130k,Open
2c77ee71,Security Expert,$98k,Open
593e1124,Security Expert,$150k,Open
3200140d,Security Expert,$132k,Open
5c5b0525,Security Expert,$91k,Open
7b87fb7d,Security Expert,$122k,Open
d054602a,Security Expert,$98k,Open
6fbef4e4,Security Expert,$139k,Open
a68a9818,Security Expert,$105k,Open
3f873360,Security Expert,$116k,Open
b3a077a3,Security Expert,$114k,Open
469d6396,Security Expert,$96k,Open
251fe815,Security Expert,$97k,Open
932e7588,Security Expert,$124k,Open
a4e467a3,Security Expert,$119k,Open
be852ea1,Security Expert,$124k,Open
1fa6806e,Security Expert,$111k,Open
95572824,Security Expert,$137k,Open
a829aac0,Security Expert,$112k,Open
bebd468d,Security Expert,$96k,Open
fe64c8ec,Security Expert,$108k,Open
9338f487,Security Expert,$133k,Open
c1f60aa7,Security Expert,$139k,Open
32e47d41,Security Expert,$86k,Open
263a9601,Security Expert,$94k,Open
3f481b2b,Security Expert,$127k,Open
78ff02c3,Security Expert,$84k,Open
45e99ab3,Security Expert,$85k,Open
98961528,Security Expert,$134k,Open
874924f0,Security Expert,$124k,Open
a64132fc,Security Expert,$116k,Open
56d31999,Security Expert,$121k,Open
0d215a54,Security Expert,$132k,Open
18644386,Security Expert,$110k,Open
02f756be,Security Expert,$111k,Open
ee8459a9,Security Expert,$120k,Open
ad59f3d7,Security Expert,$99k,Open
468cb11b,Security Expert,$128k,Open
3081358c,Security Expert,$104k,Open
cac4df5d,Security Expert,$102k,Open
758b6abc,Security Expert,$128k,Open
55618975,Security Expert,$81k,Open
f9652b44,Security Expert,$86k,Open
15f68b9d,Security Expert,$129k,Open
fbd77c8e,Security Expert,$116k,Open
6096217a,Security Expert,$105k,Open
5469731f,Security Expert,$130k,Open
782a5206,Security Expert,$95k,Open
8c9e5c3f,Security Expert,$134k,Open
b2969527,Security Expert,$138k,Open
210122a0,Security Expert,$95k,Open
edbec47d,Security Expert,$99k,Open
19f4be69,Security Expert,$147k,Open
7484e199,Security Expert,$93k,Open
27de6033,Security Expert,$84k,Open
b13e1b0b,Security Expert,$130k,Open
429ef9c8,Security Expert,$146k,Open
8f0c91a9,Security Expert,$119k,Open
040b2f11,Security Expert,$129k,Open
1c15726b,Security Expert,$111k,Open
55e264fd,Security Expert,$105k,Open
24bdb7ab,Security Expert,$104k,Open
40b4b50b,Security Expert,$89k,Open
f6844283,Security Expert,$138k,Open
d89b10f1,Security Expert,$136k,Open
b1c759ab,Security Expert,$135k,Open
94b82558,Security Expert,$94k,Open
f715f4e4,Security Expert,$148k,Open
ba3eb86c,Security Expert,$127k,Open
04e7b1a4,Security Expert,$116k,Open
9c5aea69,Security Expert,$107k,Open
bc64abaf,Security Expert,$105k,Open
bf6fb384,Security Expert,$127k,Open
2f1ad7b2,Security Expert,$86k,Open
4900869f,Security Expert,$121k,Open
1896f444,Security Expert,$140k,Open
7073ebcc,Security Expert,$126k,Open
23cc6620,Security Expert,$82k,Open
9e82322f,Security Expert,$91k,Open
707ce439,Security Expert,$130k,Open
1a1a1917,Security Expert,$107k,Open
2eeac227,Security Expert,$104k,Open
d7db344b,Security Expert,$146k,Open
453baecb,Security Expert,$128k,Open
114e541a,Security Expert,$106k,Open
4bbeb4ef,Security Expert,$120k,Open
31befff0,Security Expert,$89k,Open
5f9da22b,Security Expert,$128k,Open
5ec93b8f,Security Expert,$91k,Open
881e9008,Security Expert,$113k,Open
a2824fd7,Security Expert,$147k,Open
2c3963cb,Security Expert,$133k,Open
ce057c50,Security Expert,$144k,Open
8afe5cd5,Security Expert,$105k,Open
8fc71701,Security Expert,$85k,Open
7d4df69c,Security Expert,$124k,Open
d9155333,Security Expert,$101k,Open
ff194617,Security Expert,$120k,Open
138cb28f,Security Expert,$144k,Open
23b4efb3,Security Expert,$92k,Open
40592e54,Security Expert,$119k,Open
bea033a9,Security Expert,$87k,Open
418b7229,Security Expert,$114k,Open
ba8a1de9,Security Expert,$127k,Open
9570b0e0,Security Expert,$84k,Open
6c81d24b,Security Expert,$133k,Open
3a87d671,Security Expert,$113k,Open
9809adbc,Security Expert,$136k,Open
3ea9c8fa,Security Expert,$148k,Open
37164b6d,Security Expert,$145k,Open
1b9fc8d6,Security Expert,$147k,Open
ef56d9de,Security Expert,$109k,Open
25d81bf2,Security Expert,$95k,Open
2878b859,Security Expert,$102k,Open
15ebdac0,Security Expert,$111k,Open
84adcac0,Security Expert,$83k,Open
27f2c8cd,Security Expert,$115k,Open
ccb3d443,Security Expert,$82k,Open
6f070f86,Security Expert,$96k,Open
017695fb,Security Expert,$123k,Open
56bc2075,Security Expert,$134k,Open
e9f86f3d,Security Expert,$140k,Open
449483f1,Security Expert,$107k,Open
2519fd90,Security Expert,$94k,Open
f0bd6157,Security Expert,$139k,Open
6b7e063e,Security Expert,$129k,Open
c302ed45,Security Expert,$143k,Open
0c4bcdb1,Security Expert,$88k,Open
454b074e,Security Expert,$83k,Open
5c8becee,Security Expert,$91k,Open
26d61e58,Security Expert,$129k,Open
82cf0552,Security Expert,$103k,Open
caa89bc1,Security Expert,$128k,Open
a2b01e9f,Security Expert,$119k,Open
317c41d7,Security Expert,$132k,Open
8873ad62,Security Expert,$129k,Open
ab02125a,Security Expert,$91k,Open
24176fd1,Security Expert,$136k,Open
4f8dd849,Security Expert,$119k,Open
4cc40689,Security Expert,$122k,Open
3ccb23bb,Security Expert,$115k,Open
50317040,Security Expert,$89k,Open
9f689f5e,Security Expert,$89k,Open
a60a214f,Security Expert,$110k,Open
b3fb450d,Security Expert,$116k,Open
23670a19,Security Expert,$130k,Open
55e7e6b6,Security Expert,$127k,Open
bf512b54,Security Expert,$118k,Open
b0e291c4,Security Expert,$115k,Open
f0ba6e08,Security Expert,$98k,Open
2e8e27fe,Security Expert,$88k,Open
0671cc4a,Security Expert,$84k,Open
3c557a4b,Security Expert,$136k,Open
c4116753,Security Expert,$110k,Open
b755d0fd,Security Expert,$104k,Open
641ada97,Security Expert,$137k,Open
4616294e,Security Expert,$94k,Open
af9675d7,Security Expert,$148k,Open
e8277225,Security Expert,$139k,Open
e0581b57,Security Expert,$89k,Open
12f9b0c1,Security Expert,$132k,Open
f97d28b1,Security Expert,$97k,Open
02e52b36,Security Expert,$115k,Open
f6961017,Security Expert,$85k,Open
742e648e,Security Expert,$100k,Open
04fed5eb,Security Expert,$142k,Open
2e528563,Security Expert,$133k,Open
9f2896f6,Security Expert,$81k,Open
74654c9f,Security Expert,$81k,Open
02ef6c90,Security Expert,$113k,Open
3a2aa6da,Security Expert,$112k,Open
529be830,Security Expert,$87k,Open
f067647a,Security Expert,$129k,Open
d191aa34,Security Expert,$86k,Open
6488500d,Security Expert,$123k,Open
210d65e7,Security Expert,$116k,Open
4166bb55,Security Expert,$110k,Open
dcfac0b2,Security Expert,$119k,Open
ce2793ba,Security Expert,$107k,Open
d56538ba,Security Expert,$87k,Open
913a2539,Security Expert,$119k,Open
8f705613,Security Expert,$91k,Open
b78a8daf,Security Expert,$86k,Open
1bc2cad8,Security Expert,$90k,Open
1a988d86,Security Expert,$100k,Open
226423b1,Security Expert,$132k,Open
6e3bac08,Security Expert,$105k,Open
0b5895f8,Security Expert,$118k,Open
9d572106,Security Expert,$137k,Open
bd372d95,Security Expert,$104k,Open
219cbba0,Security Expert,$130k,Open
ec9655ba,Security Expert,$135k,Open
49d162c9,Security Expert,$112k,Open
878d0f6d,Security Expert,$136k,Open
51b62384,Security Expert,$81k,Open
118c0ab2,Security Expert,$80k,Open
a9f1274a,Security Expert,$146k,Open
6b86c95f,Security Expert,$125k,Open
923f8fde,Security Expert,$92k,Open
5033e4ff,Security Expert,$99k,Open
221688ea,Security Expert,$96k,Open
7fa1ad2a,Security Expert,$141k,Open
ac285518,Security Expert,$146k,Open
b7935237,Security Expert,$145k,Open
341585e2,Security Expert,$131k,Open
f559af7b,Security Expert,$88k,Open
7d85050e,Security Expert,$139k,Open
f437c7eb,Security Expert,$83k,Open
4cdd2e1c,Security Expert,$97k,Open
0ecff1c1,Security Expert,$91k,Open
0cff215c,Security Expert,$144k,Open
5a5bb78b,Security Expert,$140k,Open
a4452da0,Security Expert,$98k,Open
81c3aa39,Security Expert,$80k,Open
f5f72ea0,Security Expert,$133k,Open
5bc3e632,Security Expert,$100k,Open
2a94fd94,Security Expert,$87k,Open
872965c3,Security Expert,$80k,Open
5837bd0a,Security Expert,$141k,Open
71372dfd,Security Expert,$127k,Open
6ca042b0,Security Expert,$107k,Open
a719ec58,Security Expert,$105k,Open
8dbf977e,Security Expert,$136k,Open
03a89302,Security Expert,$140k,Open
28b7fdcf,Security Expert,$101k,Open
80520347,Security Expert,$120k,Open
4a47ea77,Security Expert,$145k,Open
f8cc751d,Security Expert,$95k,Open
622e6e4f,Security Expert,$137k,Open
63a61d20,Security Expert,$91k,Open
9c73cfe1,Security Expert,$106k,Open
b0c34880,Security Expert,$124k,Open
233bf75c,Security Expert,$95k,Open
2d87f69f,Security Expert,$112k,Open
3dd99b0a,Security Expert,$80k,Open
62653fd9,Security Expert,$132k,Open
3056b0f4,Security Expert,$125k,Open
86a27167,Security Expert,$129k,Open
39e5bf09,Security Expert,$135k,Open
269bb4ef,Security Expert,$119k,Open
6a0133fb,Security Expert,$106k,Open
6077277e,Security Expert,$132k,Open
d6dc8cce,Security Expert,$96k,Open
bbc095da,Security Expert,$118k,Open
99714d07,Security Expert,$89k,Open
bdbb40f1,Security Expert,$113k,Open
da0138e7,Security Expert,$129k,Open
d377325e,Security Expert,$133k,Open
bb1564c2,Security Expert,$112k,Open
169da29f,Security Expert,$122k,Open
86fe3879,Security Expert,$114k,Open
75e46f17,Security Expert,$99k,Open
5cec4fac,Security Expert,$136k,Open
fb1caf94,Security Expert,$149k,Open
20d96609,Security Expert,$123k,Open
18495602,Security Expert,$102k,Open
93a84e55,Security Expert,$114k,Open
13a9a534,Security Expert,$126k,Open
7c18d843,Security Expert,$80k,Open
51a3f364,Security Expert,$84k,Open
a2cf2175,Security Expert,$142k,Open
82286dd2,Security Expert,$81k,Open
ff5c6608,Security Expert,$144k,Open
9ff75c35,Security Expert,$108k,Open
62599c67,Security Expert,$119k,Open
f5ad49f1,Security Expert,$146k,Open
3aa71346,Security Expert,$87k,Open
dd67f614,Security Expert,$122k,Open
342de589,Security Expert,$119k,Open
5c8b4b07,Security Expert,$136k,Open
9ebf98e2,Security Expert,$146k,Open
667ad5b9,Security Expert,$134k,Open
22af84fa,Security Expert,$144k,Open
d362133d,Security Expert,$146k,Open
b9f7a314,Security Expert,$149k,Open
09d8e5c7,Security Expert,$115k,Open
e2e6e4c8,Security Expert,$114k,Open
ff408bd8,Security Expert,$148k,Open
37b5e418,Security Expert,$123k,Open
7132c2f3,Security Expert,$122k,Open
4f8bce5b,Security Expert,$123k,Open
69e7e861,Security Expert,$119k,Open
d9098e7a,Security Expert,$143k,Open
5a38e2e5,Security Expert,$106k,Open
01b0b795,Security Expert,$129k,Open
4f646159,Security Expert,$91k,Open
d4a51b6b,Security Expert,$115k,Open
e90b499b,Security Expert,$116k,Open
d4c8fe92,Security Expert,$127k,Open
